LFQ intensity H1	LFQ intensity H2	LFQ intensity H3	LFQ intensity L1	LFQ intensity L2	LFQ intensity L3	C: Only identified by site	C: Reverse	C: Potential contaminant	C: Welch's T-test Significant L_Hwelch_combined	C: Welch's T-test significant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: PEP	N: Intensity	N: -Log Welch's T-test p-value L_Hwelch_combined	N: Welch's T-test q-value L_Hwelch_combined	N: Welch's T-test Difference L_Hwelch_combined	N: Welch's T-test Test statistic L_Hwelch_combined	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
28.0219	27.9131	26.605	27.1491	27.0155	27.5036						2	2	2	40	40	40	5.0958	5.48E-08	2418800000	0.224963	0.653254	-0.290609	-0.117276	P68191	P68191	Stationary-phase-induced ribosome-associated protein	sra	4423
31.0835	30.9097	31.2144	31.3079	31.4672	31.3354						27	5	3	73.3	19.3	12.1	49.83	9.14E-246	8054900000	1.25539	0.106864	0.300956	0.143243	P68371;P04350;B4DJ43;B4DFH6;Q3ZCM7;F8W813	P68371;P04350;B4DJ43	Tubulin beta-4B chain;Tubulin beta-4A chain	TUBB4B;TUBB4A	4426
23.0416	23.832	20.1864	21.69	22.0411	20.2379						3	3	3	26.9	26.9	26.9	18.717	4.19E-07	88764000	0.330454	0.537318	-1.03036	-0.31829	P68398	P68398	tRNA-specific adenosine deaminase	tadA	4427
26.602	27.8994	27.1011	27.4513	27.7251	27.7252						4	4	4	24	24	24	25.569	7.63E-16	747050000	0.430966	0.447085	0.43305	0.181291	P68402;P68402-3;P68402-2;E9PLP3	P68402;P68402-3;P68402-2;E9PLP3	Platelet-activating factor acetylhydrolase IB subunit beta	PAFAH1B2	4428
23.0041	23.5138	19.0383	21.9067	20.3027	21.0242						2	2	2	43.5	43.5	43.5	9.6847	9.04E-10	42119000	0.189314	0.701222	-0.77419	-0.221917	P68688	P68688	Glutaredoxin-1	grxA	4432
26.4531	26.4227	27.2345	26.6271	26.9451	26.8265						5	5	5	46.3	46.3	46.3	14.163	1.13E-27	791990000	0.119516	0.799994	0.0961596	0.042149	P69411	P69411	Protein rcsF	rcsF	4441
23.3381	23.1142	24.0353	22.4231	22.1316	21.9425						3	3	3	23.4	23.4	23.4	18.421	8.85E-23	66760000	1.61757	0.0608923	-1.33014	-0.575673	P69425	P69425	Sec-independent protein translocase protein TatB	tatB	4442
24.681	23.8269	23.3822	22.4065	22.1033	22.4316						2	2	2	30.4	30.4	30.4	12.331	3.48E-10	115870000	1.38498	0.0872996	-1.64957	-0.688634	P69488	P69488	Divalent-cation tolerance protein CutA	cutA	4446
32.1833	31.4933	32.1074	30.709	30.8049	30.6189						5	5	5	62.8	62.8	62.8	8.3234	2.14E-32	9355900000	1.59833	0.0627097	-1.21706	-0.547007	P69776	P69776	Major outer membrane lipoprotein Lpp	lpp	4450
28.0658	27.518	26.8293	25.4689	26.7852	26.6595						3	3	3	20.7	20.7	20.7	27.635	6.43E-22	1250800000	0.985065	0.166213	-1.16652	-0.457235	P69801	P69801	Mannose permease IIC component	manY	4454
20.2155	20.6732	19.9685	21.3199	19.1906	18.8514						2	2	2	4.9	4.9	4.9	48.364	5.60E-06	11637000	0.229425	0.647583	-0.498447	-0.17804	P69831	P69831	Galactitol permease IIC component	gatC	4458
25.4246	24.9718	25.2545	25.2374	25.6037	25.2903						14	14	14	16.7	16.7	16.7	134.19	1.89E-52	346720000	0.3851	0.485618	0.160175	0.0736552	Q5JPE7-2;Q15155;P69849;Q5JPE7;Q4G177;F5H826;F5GX42;H3BUC9;H3BPS9	Q5JPE7-2;Q15155;P69849;Q5JPE7;Q4G177;F5H826;F5GX42	Nodal modulator 1;Nodal modulator 3;Nodal modulator 2	NOMO1;NOMO3;NOMO2	4459
19.836	22.6973	25.3603	25.3494	25.1248	20.6725						5	2	2	43	19	19	15.257	7.34E-17	79513000	0.187921	0.702748	1.08433	0.257848	P69905;G3V1N2	P69905;G3V1N2	Hemoglobin subunit alpha	HBA1;HBA2	4462
24.7688	22.9678	19.1976	23.0835	22.767	22.8638						4	4	4	10.7	10.7	10.7	64.976	5.19E-23	63764000	0.123479	0.794484	0.59336	0.162829	P69922	P69922	L-fucose isomerase	fucI	4466
21.0134	23.6492	22.8924	21.1872	20.6029	21.0991						3	3	3	17.2	17.2	17.2	28.73	4.83E-13	37720000	0.743825	0.252486	-1.55524	-0.554573	P75713	P75713	Uncharacterized protein ylbA	ylbA	4470
23.2846	22.1743	19.8585	20.4488	20.2055	21.5405						2	2	2	18.4	18.4	18.4	25.8	6.03E-13	30368000	0.378456	0.491437	-1.04089	-0.336909	P75746	P75746	UPF0271 protein YbgL	ybgL	4474
25.527	25.4019	25.1493	25.1778	24.3568	24.2954						9	9	9	43.4	43.4	43.4	36.415	3.39E-32	244260000	0.98049	0.167355	-0.749428	-0.325078	P75777	P75777	UPF0194 membrane protein ybhG	ybhG	4475
24.2671	24.4882	21.9634	20.4561	21.2781	21.2117						4	4	4	15.7	15.7	15.7	47.329	1.15E-15	85266000	1.13677	0.129721	-2.59093	-0.909338	P75791	P75791	Uncharacterized protein ybiU	ybiU	4478
24.0473	24.6742	24.4135	23.3998	23.325	23.3406						6	6	6	26.9	26.9	26.9	30.412	6.89E-19	128410000	1.54435	0.0679329	-1.02322	-0.468668	P75792	P75792	Sugar phosphatase YbiV	ybiV	4479
25.9676	25.7276	24.7511	24.1052	24.5703	24.2293						4	4	4	22.1	22.1	22.1	31.072	4.66E-15	315010000	1.14115	0.12886	-1.18052	-0.492465	P75820	P75820	N-acetylmuramoyl-L-alanine amidase AmiD	amiD	4481
21.8557	21.0481	20.4766	20.2231	20.175	20.2115						3	3	3	11	11	11	38.085	2.71E-08	27689000	0.832471	0.216866	-0.923626	-0.384797	P75821	P75821	Uncharacterized protein ybjS	ybjS	4482
22.5372	22.7967	21.3431	20.8231	20.8231	21.2775						2	2	2	4.2	4.2	4.2	53.706	1.59E-06	22161000	1.0205	0.156691	-1.2511	-0.505997	P75822	P75822	Uncharacterized protein ybjT	ybjT	4483
21.4375	22.156	21.4746	21.0051	20.9702	20.7615						2	2	2	7.5	7.5	7.5	40.623	7.42E-09	24428000	1.16833	0.123087	-0.777086	-0.346042	P75830	P75830	Macrolide-specific efflux protein macA	macA	4485
24.1594	24.1066	25.9232	23.1678	23.1473	24.8871						4	4	4	13.6	13.6	13.6	44.356	2.96E-18	101490000	0.527946	0.373498	-0.995651	-0.351833	P75876	P75876	Ribosomal RNA large subunit methyltransferase I	rlmI	4493
25.4351	25.236	24.3797	23.597	24.1246	22.9965						5	5	5	13.5	13.5	13.5	53.665	1.25E-23	55721000	1.45948	0.0774935	-1.44425	-0.587247	P75919	P75919	Uncharacterized protein YmdC	ymdC	4497
20.9857	21.4425	21.0062	21.1085	19.8461	19.371						2	2	2	17.9	17.9	17.9	32.397	5.49E-11	9484900	0.75336	0.248062	-1.03624	-0.408058	P75948	P75948	Thiamine kinase	thiK	4500
24.0714	24.0803	24.5564	23.9124	23.1921	23.564						3	3	3	11.6	11.6	11.6	45.344	2.31E-21	117670000	1.18945	0.119154	-0.679874	-0.300491	P75958	P75958	Lipoprotein-releasing system transmembrane protein LolE	lolE	4503
25.4492	24.929	23.3531	24.1681	22.3207	22.6169						4	4	4	20.1	20.1	20.1	33.042	1.03E-08	112980000	0.838307	0.214514	-1.54186	-0.540696	P75959	P75959	N-acetyl-D-glucosamine kinase	nagK	4504
21.4868	21.5942	21.7944	20.5266	21.5289	20.968						2	2	2	15.7	15.7	15.7	24.88	2.87E-05	16035000	0.800577	0.229203	-0.617298	-0.267959	P75966	P75966	Ribosomal large subunit pseudouridine synthase E	rluE	4506
23.9664	24.5739	24.4634	24.4239	24.453	24.3136						3	3	3	17.4	17.4	17.4	23.711	3.64E-12	309000000	0.111635	0.811874	0.0622978	0.028426	P76004	P76004	Uncharacterized protein ycgM	ycgM	4508
24.6415	24.7229	23.5439	22.5306	22.419	22.864						5	5	5	22.7	22.7	22.7	33.567	1.74E-19	171950000	1.45552	0.0778927	-1.69826	-0.70673	P76008	P76008	Murein tetrapeptide carboxypeptidase	ldcA	4510
28.8902	29.1269	29.2566	28.193	27.3005	27.6923						10	10	10	55.6	55.6	55.6	38.215	4.66E-81	2552000000	1.66681	0.0564865	-1.36263	-0.597734	P76015	P76015	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit dhaK	dhaK	4512
22.7295	22.7249	24.0114	22.7783	23.0097	23.5672						3	3	3	6.7	6.7	6.7	70.561	3.54E-11	81893000	0.0248526	0.955557	-0.0368678	-0.0148189	P76016	P76016	PTS-dependent dihydroxyacetone kinase operon regulatory protein	dhaR	4513
24.6757	25.4597	23.8556	23.3062	23.2331	23.3316						4	4	4	18.9	18.9	18.9	27.602	7.71E-13	210450000	1.01419	0.158194	-1.37337	-0.557363	P76034	P76034	Uncharacterized HTH-type transcriptional regulator YciT	yciT	4514
23.6042	20.3007	22.3547	20.4483	21.5618	21.7613						2	2	2	9.1	9.1	9.1	28.013	2.19E-07	27231000	0.308343	0.560224	-0.8294	-0.272284	Q5H776;P76038	Q5H776;P76038	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD	puuD	4515
22.767	23.3727	21.8504	20.8454	21.9411	21.422						4	4	4	22.5	22.5	22.5	33.658	3.02E-31	67907000	1.05419	0.148387	-1.26052	-0.495491	P76049	P76049	Uncharacterized protein ycjY	ycjY	4517
20.5603	21.8457	19.0462	21.152	21.653	20.1159						2	2	2	9.3	9.3	9.3	38.612	8.43E-07	17886000	0.198941	0.688411	0.489553	0.167252	P76116	P76116	Uncharacterized protein YncE	yncE	4524
25.0012	24.8979	24.9718	23.307	23.744	22.4885						10	10	10	27.9	27.9	27.9	57.641	7.67E-61	192110000	1.40379	0.0843774	-1.77716	-0.750098	P76128	P76128	Probable D,D-dipeptide-binding periplasmic protein ddpA	ddpA	4526
21.6423	20.6983	19.0924	20.7629	20.2831	21.3377						2	2	2	7.9	7.9	7.9	33.796	1.13E-12	24924000	0.140808	0.768356	0.316899	0.113003	P76141	P76141	Transcriptional regulator LsrR	lsrR	4527
22.0745	22.2599	21.8819	19.3889	18.3439	20.6318						2	2	2	6.9	6.9	6.9	49.717	2.42E-08	39933000	1.26105	0.106103	-2.61719	-0.980136	P76149	P76149	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad	sad	4531
23.5519	23.0927	21.8761	21.352	21.387	21.0926						3	3	3	11.5	11.5	11.5	35.8	2.91E-13	74435000	1.07448	0.143177	-1.56302	-0.623083	P76215	P76215	Succinylglutamate desuccinylase	astE	4538
22.8715	23.4848	22.5957	20.6599	21.945	22.0679						5	5	5	16.3	16.3	16.3	49.298	1.27E-15	58936000	1.1794	0.121122	-1.42639	-0.565731	P76216	P76216	N-succinylarginine dihydrolase	astB	4539
24.3762	25.1112	24.4695	24.1988	23.7487	23.7519						3	3	3	16.9	16.9	16.9	24.125	1.18E-11	156680000	1.20833	0.115535	-0.752506	-0.330744	P76220	P76220	Uncharacterized protein ydjY	ydjY	4541
20.4822	23.2926	22.8281	20.065	21.4125	21.2269						3	3	3	9.1	9.1	9.1	49.392	8.06E-08	41849000	0.561351	0.351246	-1.29956	-0.43806	P76235	P76235	UPF0229 protein yeaH	yeaH	4543
24.1373	25.4811	25.2404	24.5109	25.1009	24.6025						3	3	3	33	33	33	13.386	2.53E-13	247070000	0.173907	0.72103	-0.214811	-0.0875893	P76243	P76243	Uncharacterized protein yeaO	yeaO	4545
22.7002	23.7007	21.5985	22.2841	22.0419	22.5041						4	4	4	27.9	27.9	27.9	27.776	1.72E-21	66103000	0.229386	0.647583	-0.389763	-0.148675	P76290	P76290	tRNA (cmo5U34)-methyltransferase	cmoA	4550
24.7722	24.7142	24.1618	24.6331	23.6267	23.6392						6	6	6	23.8	23.8	23.8	37.006	8.47E-26	141340000	0.653702	0.296019	-0.583085	-0.244378	P76291	P76291	tRNA (mo5U34)-methyltransferase	cmoB	4551
22.8023	23.3166	23.7875	22.6446	22.4073	22.5971						2	2	2	7	7	7	44.464	4.55E-09	41392000	0.95751	0.174062	-0.752449	-0.328069	P76397	P76397	Multidrug resistance protein MdtA	mdtA	4558
30.1569	30.2997	30.6119	29.6068	29.696	29.7056						3	3	3	39.1	39.1	39.1	12.024	7.40E-22	4707400000	1.51269	0.0712133	-0.686722	-0.3212	P76402	P76402	UPF0339 protein yegP	yegP	4559
24.0287	24.6607	23.5439	22.1906	22.8246	22.6744						4	4	4	8	8	8	47.359	3.68E-15	103470000	1.6269	0.0602612	-1.51456	-0.63753	P76417	P76417	Putative nucleoside transporter yegT	yegT	4563
27.159	27.1651	27.0675	25.8053	26.4361	25.7367						7	7	7	25.5	25.5	25.5	34.385	2.18E-23	803810000	1.46858	0.0763946	-1.13786	-0.511442	P76419	P76419	Uncharacterized sugar kinase YegV	yegV	4565
23.5109	25.0828	20.9472	23.0338	22.9428	23.2744						5	5	5	30.1	30.1	30.1	28.633	6.05E-19	124990000	0.0252518	0.954985	-0.0966085	-0.0301029	P76422	P76422	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	thiD	4566
23.958	24.0814	23.8147	23.7956	23.6764	23.2367						5	5	5	24.4	24.4	24.4	27.339	2.47E-22	189430000	0.853437	0.208995	-0.381817	-0.174616	P76423	P76423	Hydroxyethylthiazole kinase	thiM	4567
22.0023	22.6493	21.7072	21.5808	20.6803	21.1754						3	3	3	8.8	8.8	8.8	51.483	2.69E-11	34790000	1.1996	0.117332	-0.974094	-0.4091	P76507	P76507	Uncharacterized protein yfdI	yfdI	4572
25.1423	25.6604	24.9015	23.9833	24.0026	24.1795						3	3	3	20.4	20.4	20.4	20.897	1.62E-10	191520000	1.56806	0.0650776	-1.17963	-0.528401	P76537	P76537	Uncharacterized protein yfeY	yfeY	4575
23.795	23.263	23.2338	22.6007	22.3126	22.7438						2	2	2	15.6	15.6	15.6	16.311	1.33E-10	128450000	1.67987	0.0552779	-0.878201	-0.395204	P76539	P76539	Acetyltransferase YpeA	ypeA	4576
22.4113	23.4072	21.9676	21.6335	21.0863	19.3381						3	3	3	24.7	24.7	24.7	22.788	1.71E-13	48267000	1.03697	0.152195	-1.90942	-0.678886	P76541	P76541	Ethanolamine utilization protein EutL	eutL	4577
27.2968	26.8686	26.0696	26.0258	25.5196	25.3633						6	6	6	29.4	29.4	29.4	29.751	4.69E-40	703910000	1.14978	0.127098	-1.10875	-0.459781	P76550	P76550	Uncharacterized protein yffS	yffS	4578
24.8529	24.6318	24.1226	23.4936	24.3819	23.1779						4	4	4	25.9	25.9	25.9	24.855	1.23E-32	134770000	0.891973	0.195133	-0.851309	-0.351737	P76561	P76561	Esterase YpfH	ypfH	4580
26.7782	26.5764	24.6668	22.718	24.1674	23.6939						5	5	5	44.7	44.7	44.7	22.176	5.79E-40	305520000	1.34874	0.0924691	-2.48072	-0.887047	P76576	P76576	UPF0070 protein yfgM	yfgM	4582
25.4762	25.7716	25.7967	24.8413	25.089	24.4821						5	5	4	9.7	9.7	8.4	60.754	1.25E-21	245360000	1.69918	0.0537138	-0.877383	-0.39808	P77148	P77148	Uncharacterized protein ydhS	ydhS	4588
26.7316	27.3038	27.2662	25.9389	25.9688	25.8563						8	8	8	30.5	30.5	30.5	36.475	3.49E-30	590370000	1.68093	0.0552336	-1.17924	-0.538995	P77173	P77173	Cell division protein ZipA	zipA	4590
22.3056	22.6121	21.6903	20.7961	20.7828	20.5548						4	4	4	9.3	9.3	9.3	74.433	9.25E-19	47078000	1.6161	0.0610066	-1.49144	-0.653537	P77182	P77182	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC;tRNA (mnm(5)s(2)U34)-methyltransferase;FAD-dependent cmnm(5)s(2)U34 oxidoreductase	mnmC	4592
23.2703	24.461	23.0098	19.3601	22.3099	20.2553						5	5	5	24.3	24.3	24.3	26.004	1.54E-19	94886000	1.23399	0.11096	-2.9386	-0.985841	P77252	P77252	Uncharacterized protein ykgE	ykgE	4598
21.5555	22.4438	21.561	22.0872	20.9475	20.4671						2	2	2	9	9	9	39.516	1.33E-05	29518000	0.518608	0.379792	-0.686193	-0.26764	P77258	P77258	N-ethylmaleimide reductase	nemA	4599
23.5416	24.3011	23.6913	23.2367	22.9568	23.2308						3	3	3	11	11	11	35.058	1.79E-13	94722000	1.10475	0.136547	-0.703208	-0.312542	P77269	P77269	ABC transporter periplasmic-binding protein yphF	yphF	4600
23.397	22.3724	20.287	21.9195	21.7661	21.6325						3	3	3	11.6	11.6	11.6	25.382	3.38E-14	50827000	0.0896184	0.847982	-0.246098	-0.0843157	P77279	P77279	Uncharacterized ABC transporter ATP-binding protein YbbL	ybbL	4601
24.9912	25.1279	23.7506	22.848	23.729	23.0368						4	4	4	15	15	15	34.635	8.25E-13	129010000	1.20325	0.116561	-1.41866	-0.564425	P77293	P77293	Bactoprenol glucosyl transferase homolog from prophage CPS-53	yfdH	4603
27.0889	27.1713	27.5584	24.607	25.8952	25.213						9	9	9	23.6	23.6	23.6	62.801	3.21E-44	446340000	1.68476	0.0548528	-2.03447	-0.847957	P77318	P77318	Uncharacterized sulfatase ydeN	ydeN	4605
27.736	27.0894	27.6778	27.4332	27.1193	26.8772						3	3	3	52.6	52.6	52.6	10.447	2.08E-24	1577100000	0.606456	0.322816	-0.357816	-0.158198	P77330	P77330	Lipoprotein bor homolog from lambdoid prophage DLP12	borD	4606
20.3378	20.1713	20.9787	20.2924	20.4075	22.4086						2	2	2	14	14	14	33.481	1.85E-07	12702000	0.28204	0.587669	0.540209	0.197896	P77333	P77333	Uncharacterized HTH-type transcriptional regulator YcjZ	ycjZ	4607
26.2443	26.8756	26.1659	25.746	25.57	25.408						16	16	16	41.3	41.3	41.3	59.899	1.21E-64	808620000	1.33555	0.0944293	-0.853935	-0.380384	P77348	P77348	Periplasmic murein peptide-binding protein	mppA	4610
21.1236	21.4486	20.5191	20.1709	20.6611	20.2959						4	3	3	8	6.6	6.6	89.779	2.27E-23	22571000	0.911469	0.188924	-0.654486	-0.283387	P77374	P77374	Putative dimethyl sulfoxide reductase chain ynfE	ynfE	4611
25.6542	25.7367	25.0469	24.2874	24.3823	24.3866						11	11	11	21.8	21.8	21.8	77.071	3.34E-40	324910000	1.4831	0.0748778	-1.12715	-0.507757	P77399	P77399	Fatty acid oxidation complex subunit alpha;Enoyl-CoA hydratase/3-hydroxybutyryl-CoA epimerase;3-hydroxyacyl-CoA dehydrogenase	fadJ	4614
21.3431	21.7447	20.1864	20.2717	20.2929	20.4778						4	4	4	7.8	7.8	7.8	58.72	1.02E-11	28830000	0.600562	0.32682	-0.743907	-0.300973	P77473	P77473	Uncharacterized protein YlaB	ylaB	4621
22.9635	22.8652	21.6564	20.5971	21.4022	20.8973						2	2	2	6	6	6	53.737	1.76E-14	42320000	1.32628	0.0960054	-1.52953	-0.616382	P77485	P77485	Sensor kinase CusS	cusS	4623
20.7298	21.6268	21.0932	19.832	20.2521	20.1557						2	2	2	2.1	2.1	2.1	89.331	4.23E-05	24145000	1.43803	0.0798076	-1.07001	-0.467287	P77504	P77504	Uncharacterized ABC transporter permease ybbP	ybbP	4626
22.7291	21.7885	21.912	21.7505	21.0915	20.2988						2	2	2	4.6	4.6	4.6	53.051	1.78E-09	32693000	0.969368	0.170451	-1.09624	-0.436222	P77536	P77536	Uncharacterized electron transport protein ykgF	ykgF	4630
22.5483	23.0458	23.4089	23.0446	24.0635	22.3159						2	2	2	6.6	6.6	6.6	40.414	6.23E-05	77013000	0.0860471	0.853796	0.140331	0.0547133	P77562	P77562	Uncharacterized protein yaiW	yaiW	4633
27.1219	27.0683	26.4815	19.0131	24.476	24.4048						3	3	3	46.7	46.7	46.7	13.3	3.35E-25	408130000	0.850542	0.210154	-4.25923	-1.11475	P77667	P77667	Protein SufA	sufA	4641
27.6906	27.7639	27.1677	26.4458	26.295	26.382						14	14	14	40.7	40.7	40.7	60.824	4.62E-74	1046700000	1.69001	0.0544691	-1.16648	-0.531973	P77713	P77713	Putative beta-xylosidase	yagH	4646
25.0922	25.2294	24.3948	22.7822	24.1497	24.1721						7	7	7	13.1	13.1	13.1	54.972	1.53E-21	303600000	0.98977	0.164927	-1.20413	-0.476455	P77718	P77718	tRNA sulfurtransferase	thiI	4648
21.9577	24.423	21.2533	20.8802	20.1416	21.0869						3	3	3	23.8	23.8	23.8	28.261	1.38E-16	67681000	0.725161	0.260996	-1.84175	-0.613331	P77721	P77721	Uncharacterized HTH-type transcriptional regulator YdjF	ydjF	4649
24.4219	25.0069	23.2828	23.0509	23.3502	23.1686						2	2	2	22.1	22.1	22.1	14.945	1.29E-08	255910000	0.76667	0.242307	-1.04732	-0.416657	P77781	P77781	Esterase YdiI	ydiI	4658
24.4837	26.5767	25.8351	24.1666	23.7758	23.8683						3	3	3	31.7	31.7	31.7	20.096	3.18E-20	263890000	0.980102	0.167355	-1.69493	-0.645951	P77791	P77791	Maltose O-acetyltransferase	maa	4660
27.8767	26.8839	26.9039	26.4934	26.0171	26.0233						8	8	8	26	26	26	44.225	1.18E-35	645750000	1.1723	0.122348	-1.04355	-0.441503	P77808	P77808	CinA-like protein	yfaY	4662
24.241	24.8382	23.9397	23.8975	23.2785	23.6091						4	4	4	30	30	30	22.997	1.66E-15	162870000	1.05137	0.148898	-0.744576	-0.321092	P78055	P78055	Fructose-6-phosphate aldolase 1	fsaA	4663
23.4116	24.1999	23.4798	24.5595	24.4444	23.997						4	4	4	15.2	15.2	15.2	31.834	1.02E-12	80175000	0.94103	0.17907	0.636534	0.276151	P78345;Q5VUC9;Q5VUC3	P78345;Q5VUC9;Q5VUC3	Ribonuclease P protein subunit p38	RPP38;RP11-455B2.5	4665
24.9703	25.1653	25.3219	20.9833	25.2209	26.5384						8	4	4	11.3	6.2	6.2	79.028	3.74E-27	128430000	0.191448	0.698362	-0.904962	-0.245985	P78362-2;P78362;H7C521;H7C5L6;F8WBW4	P78362-2;P78362	SRSF protein kinase 2;SRSF protein kinase 2 N-terminal;SRSF protein kinase 2 C-terminal	SRPK2	4667
21.7927	18.6524	21.1968	23.7783	21.815	21.2943						2	2	2	7.7	7.7	7.7	47.457	6.32E-05	76978000	0.637745	0.304733	1.74853	0.542273	P78368;Q9H4N7	P78368;Q9H4N7	Casein kinase I isoform gamma-2	CSNK1G2	4668
26.8028	27.0705	26.4163	27.1663	27.2519	27.3072						9	9	9	44.3	44.3	44.3	40.968	2.86E-49	670970000	0.913321	0.18823	0.478614	0.21812	P78406;E9PQ57;E9PPG9;B0QZ36;B0QZ37	P78406;E9PQ57;E9PPG9	mRNA export factor	RAE1	4670
21.4133	22.2845	21.174	21.8253	21.9421	20.8038						3	3	3	8.1	8.1	8.1	54.444	2.61E-11	17765000	0.0708968	0.878527	-0.100196	-0.0401659	P78413;D6RH28;H0YMS7;P78412;Q9BZI1;P78414;P78411;P78415	P78413	Iroquois-class homeodomain protein IRX-4	IRX4	4671
27.8528	27.6245	27.4953	28.0582	27.9317	27.8607						8	8	8	42.3	42.3	42.3	34.389	2.18E-44	1076700000	1.05357	0.148504	0.292654	0.138083	P78549;H3BRL9;H3BPD5	P78549;H3BRL9;H3BPD5	Endonuclease III-like protein 1	NTHL1	4674
24.8152	24.5132	24.6742	24.6854	25.4306	24.6687						7	7	7	14.2	14.2	14.2	80.762	2.29E-29	190350000	0.384236	0.486356	0.260678	0.115042	P78563;F5H398;P78563-2;P78563-3;P78563-4;G5E9B4	P78563;F5H398;P78563-2;P78563-3;P78563-4;G5E9B4	Double-stranded RNA-specific editase 1	ADARB1	4676
20.5678	20.2596	20.64	20.9845	20.9306	23.7603						6	6	6	47.3	47.3	47.3	11.284	1.00E-14	24884000	0.566746	0.347555	1.40267	0.476832	P81605;P81605-2	P81605;P81605-2	Dermcidin;Survival-promoting peptide;DCD-1	DCD	4680
23.8819	24.0411	23.3283	23.7855	23.5019	24.1128						7	7	7	18.6	18.6	18.6	48.006	4.34E-19	131370000	0.061639	0.894032	0.049661	0.0217911	P82675;P82675-2	P82675	28S ribosomal protein S5, mitochondrial	MRPS5	4682
22.8076	20.5636	21.2918	22.9485	23.5397	22.6763						3	3	3	29	29	29	20.459	1.11E-20	90821000	0.857194	0.207643	1.50046	0.554008	P82912-2;P82912;H0YL99;P82912-3	P82912-2;P82912	28S ribosomal protein S11, mitochondrial	MRPS11	4684
24.8206	24.1555	24.6294	25.3487	25.0405	25.1652						6	6	6	19.9	19.9	19.9	45.834	3.57E-16	202180000	1.19646	0.117937	0.649636	0.293023	P82933	P82933	28S ribosomal protein S9, mitochondrial	MRPS9	4686
24.3659	24.8147	24.5275	24.3298	24.4508	24.6527						2	2	2	16.9	16.9	16.9	9.9522	1.65E-06	245910000	0.219051	0.66124	-0.0916201	-0.0423861	Q5JSK7;Q5JSK8;Q5JSL0;Q5JSK6;P82970	Q5JSK7;Q5JSK8;Q5JSL0;Q5JSK6;P82970	High mobility group nucleosome-binding domain-containing protein 5	NSBP1;HMGN5	4687
29.7708	29.8298	30.0381	30.367	30.2326	30.0639						8	8	8	38.6	38.6	38.6	23.671	1.14E-37	4511600000	1.33499	0.0945147	0.341617	0.161184	P82979;F8VZQ9;H0YHG0;F8VS12	P82979;F8VZQ9;H0YHG0	SAP domain-containing ribonucleoprotein	SARNP	4688
23.9002	23.6995	23.2953	24.8911	24.2407	23.8758						9	9	9	16.4	16.4	16.4	86.343	2.49E-45	125330000	0.895643	0.193998	0.704149	0.300132	P83436	P83436	Conserved oligomeric Golgi complex subunit 7	COG7	4689
24.9286	25.5703	25.4347	25.4708	25.6236	25.9574						5	5	5	38.7	38.7	38.7	16.786	2.69E-28	168180000	0.687929	0.279049	0.372726	0.166216	P83876;O14835	P83876	Thioredoxin-like protein 4A	TXNL4A	4690
25.0119	24.4191	25.0746	25.0852	25.0047	25.2047						8	3	3	51.1	16.7	16.7	20.529	2.25E-38	180710000	0.475551	0.411025	0.262983	0.118634	P84085;C9J1Z8	P84085;C9J1Z8	ADP-ribosylation factor 5	ARF5	4692
31.1147	30.1759	30.5075	29.4266	31.2565	30.7893						4	4	4	44.2	44.2	44.2	12.259	3.66E-55	4527600000	0.059937	0.896559	-0.108568	-0.0415351	P84090;G3V279	P84090;G3V279	Enhancer of rudimentary homolog	ERH	4693
28.9379	28.7828	29.5971	29.699	28.6844	29.8458						7	7	7	26.5	26.5	26.5	23.466	4.10E-37	2723000000	0.272023	0.598076	0.303832	0.124403	P84098	P84098	60S ribosomal protein L19	RPL19	4694
26.5274	26.9468	26.5515	26.9489	26.8327	26.7447						12	12	11	24.3	24.3	23.3	75.456	7.94E-47	709740000	0.456545	0.426713	0.166889	0.0776849	P85037;F5H8G8;P85037-2;I3L0E1;Q4JHB6;P58012	P85037;F5H8G8;P85037-2;I3L0E1	Forkhead box protein K1	FOXK1	4696
28.4227	28.4698	28.426	29.156	29.0065	28.8603						18	18	18	28.7	28.7	28.7	80.227	1.35E-85	1858400000	1.71596	0.0523759	0.56811	0.272252	P98082-3;P98082;P98082-2;D6RFF7;D6REB1;D6RIA5	P98082-3;P98082;P98082-2	Disabled homolog 2	DAB2	4697
28.1398	28.3106	27.6866	28.4305	28.3633	28.4764						20	20	18	28.7	28.7	26.9	103.43	3.29E-125	1893000000	0.753808	0.247873	0.377735	0.172556	P98175-2;P98175;P98175-4;P98175-3	P98175-2;P98175;P98175-4;P98175-3	RNA-binding protein 10	RBM10	4698
26.5311	26.0874	26.691	26.1091	25.8863	26.5098						3	3	3	21	21	21	17.17	4.10E-11	735790000	0.449458	0.432029	-0.268076	-0.118793	P98179	P98179	Putative RNA-binding protein 3	RBM3	4699
